name,price,change,change%,high,low
柏瑞新興市場高收益債券基金B月配息(人民幣)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),10.0000,10.0000,10.0000,0.0000,0.00
柏瑞新興市場高收益債券基金N月配息(人民幣)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),10.0000,10.0000,10.0000,0.0000,0.00
柏瑞新興市場高收益債券基金A不配息(人民幣)(本基金主要係投資於非投資等級之高風險債券),10.0000,10.0000,10.0000,0.0000,0.2040
野村亞太複合高收益債基金-累積型(人民幣)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),10.0000,10.0000,10.0000,0.2511,12.6098
聯邦新興資源豐富國家高收益債券基金-A不配息(本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金),10.0000,10.0000,10.0000,12.5189,15.4200
聯邦新興資源豐富國家高收益債券基金-B月配息(本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金),10.0000,10.0000,10.0000,5.5100,9.9200
國泰新興高收益債券基金-配息(人民幣)(本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金),10.0000,10.0000,0.2384,16.7800,29.5300
國泰新興高收益債券基金-I不配息(美元)(本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金),10.0000,10.0000,8.1370,29.5100,14.2700
第一金人民幣高收益債券基金A不配息(台幣)(本基金主要係投資於非投資等級之高風險債券),10.0000,10.0000,17.4800,9.9100,9.7946
元大新興亞洲美元債券基金A不配息(台幣避險)(本基金有相當比重投資於非投資等級之高風險債券),10.0000,10.0000,15.2700,10.0556,10.1390
第一金人民幣高收益債券基金B配息(台幣)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),10.0000,10.1350,5.2600,10.1015,12.4400
元大中國高收益點心債券基金(本基金主要係投資於非投資等級之高風險債券),10.1290,15.6600,15.9000,4.3600,9.9200
摩根新興市場高收益債券基金-累積型(本基金主要係投資於非投資等級之高風險債券),9.7398,9.8300,9.8331,11.5600,23.4100
摩根新興市場高收益債券基金-月配型(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),17.0200,15.3000,9.9742,22.8600,10.0174
第一金人民幣高收益債券基金A不配息(人民幣)(本基金主要係投資於非投資等級之高風險債券),14.9800,14.3700,12.7500,9.7748,8.9600
第一金人民幣高收益債券基金B配息(人民幣)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),9.8600,9.7100,11.5000,10.6500,18.6900
國泰新興高收益債券基金-配息(美元)(本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金),15.7200,10.0000,9.4800,18.6700,14.4300
永豐中國高收益債券基金-月配型(人民幣)(本基金主要投資於非投資等級高風險債券且基金之配息來源可能為本金),9.9742,12.7400,10.0303,9.9823,3.4700
永豐中國高收益債券基金-累積型(人民幣)(本基金主要投資於非投資等級高風險債券且基金之配息來源可能為本金),9.9357,9.8400,10.6400,11.3200,18.0200
施羅德中國高收益債券基金-A累積(人民幣)(本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金),12.5300,11.4600,7.5985,17.9500,11.2300
施羅德中國高收益債券基金-B分配(人民幣)(本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金),11.4500,9.7953,10.0417,9.4600,9.2200
國泰新興高收益債券基金-配息(台幣)(本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金),9.4000,9.9231,7.1400,10.5100,11.0384
國泰新興高收益債券基金-不配息(台幣)(本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金),10.0611,22.7247,6.8422,10.9073,9.8800
國泰新興高收益債券基金-不配息(美元)(本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金),10.2728,10.0161,11.3500,9.2454,8.6800
瀚亞全球高收益債券基金B配息(澳幣)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),7.2500,9.7100,10.4900,10.2900,22.6400
瀚亞全球高收益債券基金A不配息(澳幣)(本基金主要係投資於非投資等級之高風險債券),14.4900,11.4600,9.9800,9.5200,19.5600
元大新興亞洲美元債券基金A不配息(台幣)(本基金有相當比重投資於非投資等級之高風險債券),8.8635,11.3300,12.6571,4.9700,8.8100
元大新興亞洲美元債券基金B配息(台幣)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),5.7700,9.3800,9.7700,12.0965,11.6500
華南永昌人民幣高收益債券基金B配息(台幣)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),11.2500,10.0400,9.6600,11.4900,20.0000
國泰策略高收益債券基金-配息(美元)(本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金),10.0000,12.5907,10.7700,0.3971,8.3500
華南永昌人民幣高收益債券基金A不配息(台幣)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),8.6949,9.8600,11.8379,10.6400,10.5700
日盛中國高收益債券基金-A不配息(美元)(本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金),10.0200,10.0200,8.8900,10.4000,N/A
國泰策略高收益債券基金-配息(台幣)(本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金),9.6600,8.4700,0.4861,4.5700,N/A
日盛中國高收益債券基金-B配息(美元)(本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金),7.4500,9.3800,9.9800,N/A,N/A
國泰策略高收益債券基金-不配息(台幣)(本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金),20.0300,12.6596,9.7805,N/A,N/A
國泰策略高收益債券基金-不配息(美元)(本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金),12.4712,0.4787,16.0300,N/A,N/A
日盛中國高收益債券基金-B配息(人民幣)(本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金),9.2100,5.8200,N/A,N/A,N/A
日盛中國高收益債券基金-A不配息(人民幣)(本基金主要係投資於非投資等級之高風險債券且基金之配息來源可能為本金),37.2900,10.5919,N/A,N/A,N/A
第一金全球高收益債券基金N不配息(人民幣)(本基金主要係投資於非投資等級之高風險債券),10.4265,15.9200,N/A,N/A,N/A
第一金全球高收益債券基金N不配息(台幣)(本基金主要係投資於非投資等級之高風險債券),9.8600,N/A,N/A,N/A,13.1200
第一金全球高收益債券基金N不配息(美元)(本基金主要係投資於非投資等級之高風險債券),N/A,N/A,N/A,N/A,13.5200
第一金全球高收益債券基金N配息(人民幣)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),N/A,N/A,N/A,8.2000,18.1400
第一金全球高收益債券基金N配息(台幣)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),N/A,N/A,N/A,9.4500,0.6070
第一金全球高收益債券基金N配息(美元)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),N/A,N/A,N/A,6.5800,12.9200
聯博全球高收益債券基金T2不配息(美元)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),N/A,N/A,14.7100,0.3234,15.3100
中國信託全球短期高收益債券基金-I累積型(台幣)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),N/A,N/A,14.7200,9.4300,0.5400
中國信託全球短期高收益債券基金-I累積型(美元)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),N/A,N/A,18.8600,10.0000,20.8700
中國信託全球短期高收益債券基金-I累積型(歐元)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金),N/A,2.34,0.6297,0.3600,20.9300
柏瑞全球策略高收益債券基金N9不配息(澳幣)(本基金主要係投資於非投資等級之高風險債券),0.3000,2.27,14.1800,9.9100,14.9200
柏瑞全球策略高收益債券基金A不配息(澳幣)(本基金主要係投資於非投資等級之高風險債券),0.3000,2.25,15.7500,9.8000,15.0000
柏瑞全球策略高收益債券基金A不配息(南非幣)(本基金主要係投資於非投資等級之高風險債券),0.4000,2.22,0.5600,7.4700,11.2100
柏瑞新興市場高收益債券基金N9不配息(人民幣)(本基金主要係投資於非投資等級之高風險債券),0.0132,2.22,21.3600,9.6100,12.8100
復華新興市場10年期以上債券基金,0.2800,1.93,21.3800,6.3200,12.8500
復華1至5年期高收益債券基金(本基金主要係投資於非投資等級之高風險債券),0.2900,1.89,16.5200,9.2700,12.8600
群益15年期以上電信業公司債ETF基金季配型,0.0100,1.85,19.1000,9.3000,23.6200
群益15年期以上科技業公司債ETF基金季配型,0.3800,1.85,15.7300,9.3200,20.8600
群益10年期以上金融債ETF基金季配型,0.3800,1.84,13.4000,9.5700,0.7598
元大美國政府7至10年期債券基金,0.2700,1.76,13.4200,7.8100,0.7811
國泰彭博巴克萊20年期(以上)美國公債指數基金,0.2600,1.72,13.4300,0.3800,0.7951
元大美國政府20年期(以上)債券基金,0.1900,1.51,24.8300,0.4283,14.7000
國泰彭博巴克萊20年期(以上)美國公債指數單日反向1倍基金,0.1900,1.50,21.5200,0.4266,10.1415
元大美國政府20年期(以上)債券單日反向1倍基金,0.1900,1.50,0.7821,7.0000,9.9700
元大美國政府7至10年期債券單日反向1倍基金,0.1900,1.46,0.8191,6.8302,12.4700
元大美國政府7至10年期債券單日正向2倍基金,0.3400,1.46,0.8173,6.5200,10.2000
國泰彭博巴克萊20年期(以上)美國公債指數單日正向2倍基金,0.3000,1.46,16.8500,8.3900,8.5200
元大美國政府20年期(以上)債券單日正向2倍基金,0.0109,1.45,10.8645,7.2200,8.5600
柏瑞新興市場企業策略債券基金N月配息(南非幣)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),0.0112,1.45,13.4800,6.3000,12.8500
永豐人民幣債券基金-月配型(台幣)(本基金可投資於相當比例非投資等級之高風險債券且基金之配息來源可能為本金),0.0114,1.38,13.1500,6.2800,11.3000
永豐人民幣債券基金-累積型(台幣)(本基金可投資於相當比例非投資等級之高風險債券且基金之配息來源可能為本金),0.2000,1.24,16.9600,8.7200,12.1900
永豐新興市場企業債券基金-累積型(人民幣)(本基金可投資於相當比例非投資等級之高風險債券且基金之配息來源可能為本金),0.1243,1.22,10.8000,8.5600,11.3200
摩根新興龍虎企業債券基金-累積型(本基金有相當比重投資於非投資等級之高風險債券),0.1200,1.22,11.1800,9.9300,12.9680
摩根新興龍虎企業債券基金-月配型(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),0.1500,1.19,13.7400,8.6000,17.7600
統一新興市場企業債券基金-月配型(本基金有相當比重投資於非投資等級之高風險債券且基金配息來源可能為本金),0.1200,1.19,12.0000,8.9000,14.3800
統一新興市場企業債券基金-累積型(本基金有相當比重投資於非投資等級之高風險債券且基金配息來源可能為本金),0.1000,1.18,16.5800,8.6800,11.8100
聯博新興市場企業債券基金AA配息(美元)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),0.1000,1.18,15.4600,8.6100,13.1000
聯博新興市場企業債券基金A2不配息(台幣)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),0.1500,1.16,13.8484,8.0400,25.1700
聯博新興市場企業債券基金AA配息(台幣)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),0.1300,1.16,20.7100,8.8500,15.4800
中國信託六年到期新興主權債券基金(台幣)(本基金有相當比重投資於非投資等級之高風險債券),0.1400,1.16,15.1400,6.6400,14.7400
兆豐國際三年到期新興債券基金B季配型(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),0.1300,1.16,13.1100,8.3300,14.8600
